dist_cart,dist_road,dist_urb,dist_vil,DVSP,elev,for200090m,for200190m,for200290m,for200390m,for200490m,for200590m,for200690m,for200790m,for200890m,for200990m,for201090m,for201190m,for201290m,for201390m,for201490m,for201590m,for201690m,for201790m,lspop2000,lspop2001,lspop2002,lspop2003,lspop2004,pop05,lspop2006,lspop2007,lspop2008,lspop2009,lspop2010,lspop2011,lspop2012,lspop2013,lspop2014,lspop2015,lspop2016,lspop2017,rice,precip,slope,veg,cfm_id,pa_id,CFM,PA
1169.0769043,2571.861084,38033.511719,1913.2521973,1.5,133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,29,30,28,21,19,24,25,26,26,11,28,28,8,2,6,6,3,0,1445,2.4768075943,2,0,16,0,1
1844.5192871,14290.881836,32708.601563,3043.6870117,73,543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2624,13.778944969,1,0,256,0,1
5667.3193359,6708.9990234,50051.410156,5964.3920898,13,382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,7,6,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,763,11.482887268,3,0,1,0,1
3035.6450195,6568.8886719,203712.17188,4289.6079102,50,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,4,2,3,3,3,3,3,3,3,3,3,3,4,4,4,2,0,415,2.4645307064,3,0,35,0,1
13882.077148,24708.970703,91864.390625,16493.191406,10,134,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,9,5,4,4,4,4,5,5,5,5,5,5,5,4,8,8,7,3,0,535,1.1876378059,3,0,17,0,1
918.90649414,9131.2685547,31269.845703,1642.2159424,2.5,37,1,1,1,1,1,1,1,1,1,1,1,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.1111111119,6,3,13,16,20,5,14,14,14,15,15,15,15,6,6,8,9,22,1,1432,2.4987528324,2,0,16,0,1
5300.3725586,4772.7041016,7027.9379883,4062.0991211,20,697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,53,32,31,8,4,3,3,3,3,5,3,3,1,1,1,1,0,0,2052,9.8838710785,1,0,9,0,1
1920.3022461,9286.5878906,94418.078125,4917.0800781,44,1383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1402,14.244992256,1,0,11,0,1
4462.7646484,1697.6208496,41882.277344,4251.5302734,3,674,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,6,4,2,1,1,1,1,2,1,2,2,2,1,2,2,1,0,1142,10.021767616,1,0,1,0,1
2577.2246094,10175.525391,62753.246094,7276.7211914,3,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52,53,8,7,2,0,2,2,2,2,2,2,2,1,1,0,0,0,0,1353,3.2251400948,2,0,28,0,1
4673.0688477,11799.310547,23325.294922,5611.5390625,75,465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,14,20,13,9,6,7,8,8,8,3,8,9,10,4,9,8,3,0,2623,11.069210052,1,0,256,0,1
1049.4573975,28520.695313,72066.203125,2848.4714355,58,214,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,3,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1316,2.3844559193,2,0,19,0,1
1559.1719971,9398.9072266,209634.64063,5733.8774414,50,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,3,5,4,5,4,5,6,6,6,16,6,6,1,5,2,1,1,0,420,3.1548950672,3,0,35,0,1
459.33309937,5796.4306641,118280.86719,2592.5544434,144,119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,3.3701858521,2,0,4,0,1
7123.0488281,14787.791016,82859.148438,16426.173828,10,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,4,3,4,3,3,3,3,3,3,3,3,3,7,6,5,2,0,533,0.562328279,3,0,17,0,1
4316.0024414,12162.442383,40106.527344,4772.5092773,50,591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,0,2,0,1,1,1,1,1,2,1,0,0,0,0,0,0,1994,8.1509971619,1,0,9,0,1
0,11157.083984,29454.173828,938.59698486,35,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,45,23,39,6,5,2,2,2,2,3,2,2,1,3,1,6,16,0,1781,16.031644821,1,0,253,0,1
2316.8696289,27542.964844,72272.765625,4438.2324219,58,231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,2.940192461,2,0,19,0,1
524.66748047,12598.189453,32425.886719,3706.1020508,14,937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,14,14,10,13,7,7,8,8,8,9,8,8,2,2,2,1,0,0,1783,12.299017906,1,0,13,0,1
4303.75,1589.5860596,25675.412109,2498.3571777,4,1093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,60,27,26,15,5,8,8,8,9,7,9,9,2,1,2,2,2,0,1530,8.5204744339,1,0,13,0,1
260.8086853,7039.0620117,29303.054688,3324.2277832,2.75,1027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,14,16,13,4,2,3,3,3,3,3,3,3,3,2,2,2,1,0,1716,9.5367603302,1,0,8,0,1
3929.1171875,7399.625,42393.898438,6454.9438477,3,1054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1432,7.3937373161,1,0,12,0,1
352.66900635,12986.012695,43736.6875,3054.095459,27,913,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,9,10,2,1,0,0,0,0,2,0,0,0,1,0,0,0,1,1349,5.521314621,1,0,14,0,1
4646.0234375,5424.9882813,35586.820313,4347.6328125,2,768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,3,1,3,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1117,15.269030571,1,0,1,0,1
6697.6083984,5971.6352539,58207.394531,5848.5947266,134,912,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1413,10.301751137,1,0,43,0,1
516.88360596,15855.983398,32038.550781,2775.6237793,73,265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,5,5,3,4,4,4,4,4,4,5,3,3,15,15,21,0,2995,21.822488785,1,0,256,0,1
628.94421387,13759.798828,68378.898438,4224.5146484,17,1304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6666666865,0.6666666865,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,25.887483597,1,0,1,0,1
1742.6322021,8215.4472656,119715.32031,5012.3681641,216,169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1215,4.3433866501,2,0,4,0,1
9102.4541016,9102.4541016,26583.423828,7224.1064453,44,1041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,5,8,6,6,4,2,3,3,3,3,3,3,1,1,1,0,0,0,1898,14.070137024,1,0,9,0,1
130.59115601,1097.0606689,35144.898438,2914.6721191,0.75,1174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321,5.6789240837,1,0,12,0,1
2597.9401855,5691.4682617,26305.167969,1805.3137207,0.3333329856,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,5,6,6,7,7,7,7,7,4,7,7,6,1,6,5,2,0,832,0.562328279,2,0,29,0,1
3162.8352051,4351.9970703,21172.681641,2884.7321777,32,880,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,6,13,10,10,4,5,5,5,6,5,6,6,2,1,2,1,0,0,1998,25.252498627,1,0,9,0,1
5585.6567383,34537.464844,104979.42969,20635.792969,10,172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,5,3,4,1,2,2,2,2,2,2,2,2,4,3,3,1,0,530,1.8348839283,3,0,17,0,1
2442.5771484,37207.707031,101539.01563,13974.029297,10,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,9,4,4,4,0,1,1,1,1,1,1,1,1,2,2,2,1,0,503,0.9985737801,3,0,17,0,1
3826.326416,4674.8261719,30600.615234,2803.4768066,4,658,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.3333333433,0.3333333433,0.3333333433,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1047,21.393516541,1,0,1,0,1
485.02249146,5415.5068359,30295.90625,2052.9619141,2.75,1055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,74,39,17,13,4,1,1,1,1,1,3,1,1,1,3,1,1,0,0,1712,11.726397514,1,0,8,0,1
4947.5878906,5146.7744141,34970.75,4349.668457,13,1378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4444444478,22,51,12,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1209,2.2482309341,1,0,14,0,1
5250.7250977,1513.2557373,34173.710938,4590.0561523,2.75,995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,6,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826,7.4546093941,1,0,8,0,1
1477.539917,4788.1518555,76363.320313,3371.6850586,36,366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,14,23,18,13,6,8,8,9,10,10,9,9,4,5,5,4,1,0,2490,12.113402367,1,0,7,0,1
5008.1337891,11758.711914,36171.441406,4749.6464844,4,1104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592,14.875089645,1,0,13,0,1
6149.0576172,13663.205078,51515.445313,6421.109375,32,1143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,10.584677696,1,0,2,0,1
3893.6159668,7593.9555664,38337.96875,4586.6459961,27,981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1290,4.4150381088,1,0,14,0,1
3687.5959473,5228.0234375,30215.876953,958.43334961,4,702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,3,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1012,12.227678299,1,0,1,0,1
13254.71582,23515.740234,90290,16068.138672,10,124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,5,4,3,3,4,4,4,4,4,5,4,4,4,8,7,6,2,0,529,1.2906367779,3,0,17,0,1
2970.1677246,11132.991211,35326.859375,3662.8010254,4,1162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,1,3,2,4,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1540,5.5592565536,1,0,13,0,1
1757.2644043,6588.7641602,210966.46875,3675.3930664,25,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,6,5,4,5,2,4,4,4,4,8,4,4,2,14,3,3,2,0,428,2.2482309341,3,0,35,0,1
2149.3999023,18502.882813,47585.402344,2722.3203125,27,955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,13,11,12,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1390,6.9288554192,1,0,23,0,1
1092.3642578,12264.154297,34160.347656,3233.9536133,4,1029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,19,6,3,6,8,3,2,3,3,3,2,3,0,0,0,0,0,0,1768,10.276278496,1,0,13,0,1
4049.8364258,6671.5292969,35260.574219,3100.4672852,4,1063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,6,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1717,7.7177176476,1,0,13,0,1
183.73622131,4551.6875,57644.867188,1222.3449707,3,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,11,18,16,5,8,6,6,6,7,9,38,38,11,6,10,8,2,0,1334,4.1442298889,2,0,28,0,1
575.34802246,3576.1848145,91274.242188,3058.3588867,8,1424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,8,8,9,7,9,10,10,10,6,9,9,8,3,8,7,2,0,1476,14.425118446,1,0,26,0,1
91.843193054,3637.060791,28001.357422,5561.6767578,0.3333329856,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,21,17,20,5,6,14,14,15,15,15,15,15,4,4,4,3,1,0,862,0.9421921968,2,0,29,0,1
2991.494873,22885.009766,52310.742188,2477.3486328,15,953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,10,8,9,3,4,4,4,4,6,4,4,1,2,2,2,1,0,1449,4.3655605316,1,0,23,0,1
10050.438477,17834.40625,30852.814453,6620.9985352,44,1032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1790,9.2278642654,1,0,9,0,1
3358.8259277,24457.390625,53875.914063,4013.9328613,15,1019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,11,8,9,2,4,4,4,5,5,4,4,1,2,2,2,1,0,1460,18.94357872,1,0,23,0,1
4199.4667969,8128.8554688,20942.576172,8413.3710938,7,501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,12,16,11,6,1,2,2,2,2,1,2,2,0,0,0,0,0,0,2168,6.3400411606,1,0,9,0,1
2118.890625,6688.7773438,55864.75,2096.6230469,7,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0.4547079504,2,0,251,0,1
1016.8039551,6284.4272461,210225.98438,3364.1782227,25,131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,58,6,5,4,5,11,4,4,4,4,30,4,4,2,38,3,3,2,0,435,1.2328356504,3,0,35,0,1
746.64416504,7102.9140625,28310.484375,2769.1635742,2.75,1078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,105,27,11,5,5,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1708,7.3574466705,1,0,8,0,1
1140.3173828,826.64208984,21391.640625,1406.506958,0.3333329856,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,12,13,12,26,36,21,22,23,23,16,23,24,14,13,14,13,12,0,811,0.5514089465,2,0,29,0,1
7893.8754883,10475.708008,41173.265625,9065.9863281,15,1397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,14,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308,6.6358132362,1,0,14,0,1
1588.083374,5359.331543,34465.636719,4880.4384766,27,1127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,24,39,31,7,5,4,3,4,4,6,4,4,1,2,1,1,2,0,1262,6.5296134949,1,0,14,0,1
627.25073242,6439.4375,118548.1875,3235.6657715,216,140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,2.2073664665,2,0,4,0,1
658.1449585,9582.71875,59033.054688,1910.6077881,3,545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,0,1,0,0,0,0,0,0,12,12,12,0,12,12,4,0,1202,32.112548828,1,0,1,0,1
3325.5749512,15379.660156,80613.445313,6881.3857422,130,996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1670,15.545023918,1,0,25,0,1
4853.1508789,11705.696289,51610.21875,3725.2702637,22.5,907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,6,17,4,2,3,3,3,3,3,3,3,1,1,1,1,0,0,1727,15.942284584,1,0,11,0,1
4919.3847656,19514.939453,50176.472656,4377.5830078,27,980,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,14,13,10,14,1,1,1,1,1,1,1,2,0,0,0,0,0,0,1399,3.596044302,1,0,23,0,1
2261.4194336,3607.3530273,32040.390625,2824.0283203,2.75,1233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,8,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,9.019109726,1,0,8,0,1
1495.5447998,11708.829102,35527.1875,2674.8044434,4,937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,0,0,0,0,0,0,0,13,13,3,3,3,3,1,0,1580,8.9041824341,1,0,13,0,1
2112.6013184,3988.5976563,28768.787109,4365.0249023,0.3333329856,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,4,4,1,2,3,3,3,3,4,3,3,1,1,1,1,0,0,841,1.2572427988,2,0,29,0,1
5398.4873047,4691.6860352,6556.7709961,3643.4248047,20,654,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4444444478,12,53,32,31,8,4,3,3,3,3,5,3,3,1,1,1,1,0,0,2129,14.573996544,1,0,9,0,1
2229.0664063,10597.237305,73195.585938,3720.6584473,36,363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48,32,19,18,30,52,27,27,28,29,30,28,28,7,9,9,8,5,0,2487,8.060423851,1,0,7,0,1
1728.8232422,18499.900391,47582.441406,2378.598877,15,1015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,9,13,11,12,4,0,0,0,0,5,0,0,0,6,1,1,0,0,1390,14.361091614,1,0,23,0,1
5723.4101563,42889.011719,64347.996094,5394.8852539,34,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,65,20,17,12,7,7,8,8,8,9,9,9,9,9,9,7,2,0,3108,3.7701063156,1,0,256,0,1
1260.8898926,14514.508789,77582.851563,4731.1904297,10,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,5,4,4,5,3,4,4,4,4,3,4,4,4,6,8,6,3,0,521,0.562328279,3,0,17,0,1
10360.336914,13930.84082,26098.876953,9689.0791016,50,1639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,84,24,18,10,5,5,6,6,6,10,7,7,1,2,1,0,0,0,1743,9.6920814514,1,0,9,0,1
1131.0046387,4659.5092773,210545.07813,2929.7854004,25,135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41,15,10,8,11,6,7,7,7,7,32,15,15,16,162,62,64,103,0,455,1.3638948202,3,0,35,0,1
3630.2871094,2857.5117188,74568,9733.5126953,7,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,4,2,1,1,1,1,1,1,1,0,1,0,0,0,0,719,0.3487480879,2,0,251,0,1
718.96862793,19196.087891,82194.820313,2739.7390137,10,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,499,1.1927444935,3,0,17,0,1
3213.6794434,8186.1591797,32228.144531,5410.0644531,2.75,1128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,8,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,12.581191063,1,0,8,0,1
6305.5126953,22554.304688,56240.539063,5863.3588867,9,1295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,7,8,5,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1630,3.0869636536,1,0,39,0,1
2732.479248,4481.2412109,64651.386719,3008.2558594,36,279,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,10,5,7,5,9,6,3,3,3,3,8,3,3,3,4,3,3,1,0,2589,4.8235435486,1,0,7,0,1
3110.6643066,7658.2216797,56960.300781,2936.2041016,7,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,0.7797859311,2,0,251,0,1
4599.7675781,4262.543457,30136.455078,3149.1557617,3,101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,14,8,10,6,3,5,5,5,6,4,6,6,2,1,1,1,0,0,1441,3.8916149139,2,0,16,0,1
1727.4138184,8564.7128906,38031.351563,2456.0654297,27,926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,56,52,22,15,3,6,1,1,1,1,5,1,1,0,2,0,0,0,0,1309,9.1646165848,1,0,14,0,1
1882.885376,4540.2158203,120595.09375,3038.9445801,3,548,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,732,4.2193160057,2,0,15,0,1
2195.3486328,15728.301758,78726.382813,4366.2416992,10,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,9,4,4,4,2,2,2,2,2,3,2,2,2,5,4,4,1,0,524,3.9102072716,3,0,17,0,1
1559.1719971,9398.9072266,209634.64063,5733.8774414,50,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,3,5,4,5,4,5,6,6,6,16,6,6,1,5,2,1,1,0,420,3.1548950672,3,0,35,0,1
1761.6623535,11798.085938,63009.183594,2413.9838867,3,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41,50,10,9,2,3,2,2,2,2,2,2,2,0,0,0,0,0,0,1271,2.1060466766,2,0,28,0,1
1950.4802246,3607.1838379,28737.154297,804.4140625,4,446,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.555555582,0.3333333433,0.3333333433,0.3333333433,0.3333333433,0.3333333433,0.3333333433,0.3333333433,0.3333333433,0.3333333433,0.3333333433,2,3,4,2,1,5,1,1,1,1,1,2,2,1,0,0,1,0,0,996,12.090685844,1,0,1,0,1
3712.0136719,2208.1530762,28507.75,4349.2490234,0.3333329856,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,3,2,4,2,4,4,4,4,7,4,4,1,2,1,1,0,0,834,0.2466036677,2,0,29,0,1
1706.581665,8988.6357422,94095.976563,4800.0849609,44,1328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1402,23.117120743,1,0,11,0,1
5209.4189453,5245.1704102,35071.988281,5148.9819336,27,1362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,43,10,8,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1225,15.825306892,1,0,14,0,1
681.13378906,9263.1337891,210454.60938,5693.6191406,50,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,9,19,17,25,28,28,28,30,30,33,28,28,7,10,10,9,5,0,421,2.8094778061,3,0,35,0,1
1291.2744141,9591.0458984,77292.585938,3934.7531738,130,1103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,2,1,2,2,3,3,3,3,3,3,3,2,3,2,2,1,0,1685,6.5915517807,1,0,25,0,1
3937.295166,4107.8520508,26638.333984,1834.2460938,0.3333329856,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,4,4,5,5,5,5,3,5,5,2,1,2,1,0,0,832,0.7061340213,2,0,29,0,1
4912.9008789,22853.458984,53387.773438,4247.3681641,15,961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,10,8,8,1,2,2,2,2,2,2,2,1,1,1,1,1,0,1448,4.086997509,1,0,23,0,1
1054.5296631,14318.016602,24256.919922,4479.5561523,32,977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,35,48,57,21,9,13,13,13,13,14,14,14,5,5,5,4,1,0,1966,6.345700264,1,0,253,0,1
2980.9899902,37153.253906,107833.16406,21281.736328,72,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,5,5,4,2,1,1,1,1,3,1,1,1,3,1,1,0,0,528,1.0403140783,3,0,17,0,1
1102.2460938,5417.3227539,27324.25,4734.9902344,0.3333329856,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,15,12,12,3,5,9,9,10,10,3,10,10,2,1,2,2,1,0,849,0.986323297,2,0,29,0,1
3540.6333008,12788.969727,40635.984375,3974.8308105,50,545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,0,3,1,2,2,2,2,2,2,2,1,1,1,0,0,0,1996,2.032705307,1,0,9,0,1
1363.105957,907.74841309,64787.441406,2282.5268555,46,806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,25,13,12,12,52,13,14,14,15,61,12,12,4,24,5,5,2,0,1598,5.5990796089,1,0,11,0,1
7334.6157227,13427.31543,42254.261719,6539.6889648,4,1192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,1589,11.619475365,1,0,42,0,1
1925.5246582,2591.3425293,35899.421875,4419.4580078,2,1217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,10.105260849,1,0,12,0,1
2757.8659668,16852.396484,47600.019531,8558.4599609,27,1199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,19,17,18,0,1,1,1,1,2,1,1,0,0,0,0,0,0,1344,8.0073366165,1,0,14,0,1
1469.5871582,6129.5078125,26611.810547,4117.1845703,0.3333329856,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,15,19,19,5,4,12,12,13,13,4,13,13,4,1,4,3,1,0,842,0.7397744656,2,0,29,0,1
